"year","country","value"
1980,"PYF",1362151523.68993
1981,"PYF",1279972866.3817198
1982,"PYF",1286462642.6369698
1983,"PYF",1335895286.3918
1984,"PYF",1378991403.37881
1985,"PYF",1507230778.89921
1986,"PYF",2301514717.29807
1987,"PYF",2543199148.3893
1988,"PYF",2687472829.62988
1989,"PYF",2636461517.1052
1990,"PYF",3181206304.81549
1991,"PYF",3267367609.89528
1992,"PYF",3558215110.24809
1993,"PYF",3694600399.89225
1994,"PYF",3522272321.40766
1995,"PYF",3982374845.9270897
1996,"PYF",3954696873.7489204
1997,"PYF",3567062511.8729296
1998,"PYF",3775160797.38928
1999,"PYF",3797016068.69688
2000,"PYF",3447543137.9415
1970,"QAT",301791301.791302
1971,"QAT",387700084.245998
1972,"QAT",510259940.720474
1973,"QAT",793884368.040437
1974,"QAT",2401403227.44085
1975,"QAT",2512784033.37828
1976,"QAT",3284301332.18953
1977,"QAT",3617580171.76055
1978,"QAT",4052000412.7008705
1979,"QAT",5633000318.02401
1980,"QAT",7829094613.07082
1981,"QAT",8661263763.73626
1982,"QAT",7596703214.285709
1983,"QAT",6467582307.69231
1984,"QAT",6704395824.17583
1985,"QAT",6153296456.043961
1986,"QAT",5053021950.54945
1987,"QAT",5446428681.31868
1988,"QAT",6038187032.96703
1989,"QAT",6487912087.91209
1990,"QAT",7360439423.0769205
1991,"QAT",6883516483.5164795
1992,"QAT",7646153983.5164795
1993,"QAT",7156593653.84615
1994,"QAT",7374450769.23077
1995,"QAT",8137911978.021979
1996,"QAT",9059340384.61539
1997,"QAT",11297802115.3846
1998,"QAT",10255495027.4725
1999,"QAT",12393131868.1319
2000,"QAT",17759890109.8901
2001,"QAT",17538461538.4615
2002,"QAT",19363736263.7363
2003,"QAT",23533791208.7912
2004,"QAT",31734065934.0659
2005,"QAT",44530494505.4945
2006,"QAT",60882142857.1428
2007,"QAT",79712087912.0879
2008,"QAT",115270054945.055
2009,"QAT",97798351648.3516
2010,"QAT",125122306346.154
2011,"QAT",167775274725.275
2012,"QAT",186833516483.51602
2013,"QAT",198727747252.74698
2014,"QAT",206224725274.725
2015,"QAT",164641483516.484
2016,"QAT",152468681318.681
1987,"ROU",38413636363.6364
1988,"ROU",40809523809.5238
1989,"ROU",42105263157.8947
1990,"ROU",38995454545.4545
1991,"ROU",28998684210.5263
1992,"ROU",25121666666.6667
1993,"ROU",26362894736.8421
1994,"ROU",30074440483.3837
1995,"ROU",37662075750.123
1996,"ROU",37182938696.0752
1997,"ROU",35838588169.6429
1998,"ROU",41976002703.9207
1999,"ROU",36183003978.3474
2000,"ROU",37438527799.5302
2001,"ROU",40716836998.0386
2002,"ROU",46174557555.5892
2003,"ROU",59867801204.8193
2004,"ROU",76216441462.1442
2005,"ROU",99697566667.8107
2006,"ROU",123533036667.85301
2007,"ROU",171536685395.56302
2008,"ROU",208181626900.631
2009,"ROU",167422949529.4
2010,"ROU",167998080493.40802
2011,"ROU",185362855081.02103
2012,"ROU",171664638717.49
2013,"ROU",191549024910.60397
2014,"ROU",199493490982.92102
2015,"ROU",177522705145.168
2016,"ROU",186690595273.12
1989,"RUS",506500154001.466
1990,"RUS",516814258695.568
1991,"RUS",517962962962.96295
1992,"RUS",460290556900.726
1993,"RUS",435083713850.83704
1994,"RUS",395077301248.464
1995,"RUS",395531066563.296
1996,"RUS",391719993756.82794
1997,"RUS",404926534140.017
1998,"RUS",270953116950.026
1999,"RUS",195905767668.56198
2000,"RUS",259708496267.33
2001,"RUS",306602673980.117
2002,"RUS",345110438692.185
2003,"RUS",430347770731.78705
2004,"RUS",591016690742.798
2005,"RUS",764017107992.391
2006,"RUS",989930542278.695
2007,"RUS",1299705247685.76
2008,"RUS",1660844408499.61
2009,"RUS",1222643696991.85
2010,"RUS",1524916112078.87
2011,"RUS",2031768558635.85
2012,"RUS",2170143623037.67
2013,"RUS",2230625004653.55
2014,"RUS",2063662281005.13
2015,"RUS",1365865245098.18
2016,"RUS",1283162348132.89
1960,"RWA",119000024.0
1961,"RWA",122000016.0
1962,"RWA",125000008.0
1963,"RWA",128000000.0
1964,"RWA",129999994.0
1965,"RWA",148799980.0
1966,"RWA",124525702.857143
1967,"RWA",159560018.0
1968,"RWA",172200018.0
1969,"RWA",188700037.0
1970,"RWA",219900006.0
1971,"RWA",222952578.196381
1972,"RWA",246457838.336681
1973,"RWA",290746157.145921
1974,"RWA",308458423.183854
1975,"RWA",571863295.740122
1976,"RWA",637754162.101094
1977,"RWA",746650558.55469
1978,"RWA",905709147.27019
1979,"RWA",1109346220.52885
1980,"RWA",1254765349.93185
1981,"RWA",1407062607.63214
1982,"RWA",1407242640.23211
1983,"RWA",1479688125.8852
1984,"RWA",1587412957.22263
1985,"RWA",1715625839.1797302
1986,"RWA",1944711061.30888
1987,"RWA",2157434025.16467
1988,"RWA",2395493877.51365
1989,"RWA",2405021932.89997
1990,"RWA",2550185618.14774
1991,"RWA",1911600969.76612
1992,"RWA",2029026704.0270698
1993,"RWA",1971525998.87685
1994,"RWA",753636370.454546
1995,"RWA",1293535010.94467
1996,"RWA",1382334879.40812
1997,"RWA",1851558301.7002
1998,"RWA",1989343495.2184398
1999,"RWA",1817655328.06755
2000,"RWA",1734938264.47371
2001,"RWA",1674685094.01639
2002,"RWA",1677447150.10691
2003,"RWA",1845979298.99285
2004,"RWA",2089188828.7970002
2005,"RWA",2581465863.8785896
2006,"RWA",3152016556.51526
2007,"RWA",3824811913.2286897
2008,"RWA",4860576609.21568
2009,"RWA",5379378135.44102
2010,"RWA",5774003744.2708
2011,"RWA",6491683831.5094
2012,"RWA",7315702176.36442
2013,"RWA",7622526429.08839
2014,"RWA",8016288347.03577
2015,"RWA",8261034257.63248
2016,"RWA",8376048904.58291
1960,"SAS",46535882350.9265
1961,"SAS",49639265058.4062
1962,"SAS",52969959484.3953
1963,"SAS",59564124015.8814
1964,"SAS",68207240598.8701
1965,"SAS",73302133554.3811
1966,"SAS",61638106880.2155
1967,"SAS",67859668328.6678
1968,"SAS",71227636451.2208
1969,"SAS",78199356804.4547
1970,"SAS",84723556606.6577
1971,"SAS",90042201735.93301
1972,"SAS",90429767479.7852
1973,"SAS",103394104064.56801
1974,"SAS",125253027719.481
1975,"SAS",134416247893.554
1976,"SAS",131167736496.854
1977,"SAS",151656859741.32
1978,"SAS",172583702484.323
1979,"SAS",193318644211.01398
1980,"SAS",233086150890.58102
1981,"SAS",247106727885.51102
1982,"SAS",255647758195.845
1983,"SAS",270545959911.57397
1984,"SAS",269355371616.79
1985,"SAS",292874261371.477
1986,"SAS",310147312219.788
1987,"SAS",344338564248.576
1988,"SAS",370046274630.14294
1989,"SAS",373481452094.992
1990,"SAS",402050004575.507
1991,"SAS",357724016273.12396
1992,"SAS",379830007893.096
1993,"SAS",376239667456.956
1994,"SAS",426649315426.75397
1995,"SAS",474034412841.889
1996,"SAS",518624561848.025
1997,"SAS",544005563622.909
1998,"SAS",551628275406.445
1999,"SAS",590948715637.038
2000,"SAS",614756473709.585
2001,"SAS",630828017006.1229
2002,"SAS",663250167513.156
2003,"SAS",774457944529.068
2004,"SAS",897902015362.288
2005,"SAS",1028596382537.81
2006,"SAS",1176153232856.56
2007,"SAS",1488571172561.54
2008,"SAS",1515479924054.14
2009,"SAS",1665393025481.3
2010,"SAS",2041877081506.8
2011,"SAS",2271681618877.26
2012,"SAS",2297541689398.13
2013,"SAS",2356159930348.29
2014,"SAS",2577102437097.39
2015,"SAS",2705001263802.98
2016,"SAS",2896360597068.83
1968,"SAU",4187777711.11111
1969,"SAU",4485777644.44444
1970,"SAU",5377333333.33333
1971,"SAU",7184853347.5974
1972,"SAU",9664157498.5524
1973,"SAU",14947391140.1284
1974,"SAU",45412957746.4789
1975,"SAU",46773368205.5947
1976,"SAU",64005665722.3796
1977,"SAU",74188249978.724
1978,"SAU",80265619484.6452
1979,"SAU",111859676267.555
1980,"SAU",164541738058.737
1981,"SAU",184291796008.869
1982,"SAU",153239017560.236
1983,"SAU",129171635311.143
1984,"SAU",119624858115.77802
1985,"SAU",103897846493.65
1986,"SAU",86961922765.3254
1987,"SAU",85695861148.1976
1988,"SAU",88256074766.3551
1989,"SAU",95344459279.0387
1990,"SAU",117630271802.48
1991,"SAU",132223268484.752
1992,"SAU",137087876662.752
1993,"SAU",132967901424.38199
1994,"SAU",135174886501.23401
1995,"SAU",143343036351.096
1996,"SAU",158662398750.805
1997,"SAU",165963557420.458
1998,"SAU",146775498092.612
1999,"SAU",161716960000.0
2000,"SAU",189514926222.667
2001,"SAU",184137469724.863
2002,"SAU",189605920240.51602
2003,"SAU",215807655244.42398
2004,"SAU",258742133333.333
2005,"SAU",328459608764.111
2006,"SAU",376900133511.34796
2007,"SAU",415964509673.115
2008,"SAU",519796800000.0
2009,"SAU",429097866666.66705
2010,"SAU",528207200000.0
2011,"SAU",671238840108.229
2012,"SAU",735974843348.6641
2013,"SAU",746647127407.619
2014,"SAU",756350347320.381
2015,"SAU",654269902888.715
2016,"SAU",646438380568.715
1960,"SDN",1307333333.3333302
1961,"SDN",1419333333.3333302
1962,"SDN",1541666666.6666698
1963,"SDN",1568333333.3333302
1964,"SDN",1611333333.3333302
1965,"SDN",1679333333.3333302
1966,"SDN",1723000000.0
1967,"SDN",1865666666.6666698
1968,"SDN",1947333333.3333302
1969,"SDN",2144333333.3333302
1970,"SDN",2437666666.66667
1971,"SDN",2656000000.0
1972,"SDN",2882000000.0
1973,"SDN",3571666666.6666703
1974,"SDN",4595000000.0
1975,"SDN",5598000000.0
1976,"SDN",6979333333.33333
1977,"SDN",8704000000.0
1978,"SDN",7670500000.0
1979,"SDN",9032250000.0
1980,"SDN",7459833333.33333
1981,"SDN",10016500000.0
1982,"SDN",9240000000.0
1983,"SDN",8230153846.153841
1984,"SDN",9701357142.857141
1985,"SDN",12403733333.3333
1986,"SDN",15769062500.0
1987,"SDN",20155555555.5556
1988,"SDN",15399166666.6667
1989,"SDN",15291507936.5079
1990,"SDN",12408647540.9836
1991,"SDN",11379222222.2222
1992,"SDN",7034219712.52567
1993,"SDN",8881785938.48085
1994,"SDN",12794192334.2541
1995,"SDN",13829744878.6366
1996,"SDN",9018243044.45155
1997,"SDN",11681494637.3041
1998,"SDN",11250327988.0478
1999,"SDN",10682045258.3647
2000,"SDN",12257418326.0734
2001,"SDN",13182979783.533
2002,"SDN",14803189092.7044
2003,"SDN",17646503525.1743
2004,"SDN",21457470202.7839
2005,"SDN",26524538565.7403
2006,"SDN",35822408611.5588
2007,"SDN",45898948564.0593
2008,"SDN",54526580231.5568
2009,"SDN",53150209167.934006
2010,"SDN",65634109236.7736
2011,"SDN",67327289319.733
2012,"SDN",68125631150.2939
2013,"SDN",72065940085.772
2014,"SDN",82151588418.8325
2015,"SDN",97156119150.0
2016,"SDN",95584380032.2061
1960,"SEN",792824707.345294
1961,"SEN",836493109.152284
1962,"SEN",857425916.243935
1963,"SEN",886387156.125059
1964,"SEN",939145851.154484
1965,"SEN",955834893.28571
1966,"SEN",984942988.0689551
1967,"SEN",984605369.32995
1968,"SEN",1034293645.2571801
1969,"SEN",983621024.1090381
1970,"SEN",1024832915.0432801
1971,"SEN",1058120427.1553401
1972,"SEN",1280328245.00174
1973,"SEN",1471913473.6003401
1974,"SEN",1658273721.2858698
1975,"SEN",2235746644.7423396
1976,"SEN",2266860655.65881
1977,"SEN",2320786490.70314
1978,"SEN",2591178368.03735
1979,"SEN",3226678628.31043
1980,"SEN",3503282102.9574103
1981,"SEN",3176771103.46059
1982,"SEN",3109677455.66655
1983,"SEN",2774199193.31559
1984,"SEN",2705535756.06004
1985,"SEN",2962199835.95355
1986,"SEN",4189860416.1811795
1987,"SEN",5040708115.084821
1988,"SEN",4985153202.5374
1989,"SEN",4913065110.5316105
1990,"SEN",5716644272.046921
1991,"SEN",5617236032.865561
1992,"SEN",6004885321.34354
1993,"SEN",5678827998.8247
1994,"SEN",3877196914.93966
1995,"SEN",4878719133.22771
1996,"SEN",5065830414.04947
1997,"SEN",4672503920.19866
1998,"SEN",5030344074.0413
1999,"SEN",5144045359.98185
2000,"SEN",4679604753.55711
2001,"SEN",4877602059.5098295
2002,"SEN",5333862371.27113
2003,"SEN",6858952880.10003
2004,"SEN",8031344381.09898
2005,"SEN",8707015771.00113
2006,"SEN",9358710935.433659
2007,"SEN",11284603070.5653
2008,"SEN",13428461873.5568
2009,"SEN",12809044977.5918
2010,"SEN",12937300245.1506
2011,"SEN",14368348214.2024
2012,"SEN",14202389641.9262
2013,"SEN",14810978041.4667
2014,"SEN",15308965398.5779
2015,"SEN",13609978076.4224
2016,"SEN",14765462631.3216
1960,"SGP",704462302.3650861
1961,"SGP",764308114.464916
1962,"SGP",825885273.748857
1963,"SGP",917222004.4427019
1964,"SGP",893734483.2091991
1965,"SGP",974193126.878348
1966,"SGP",1095910100.61414
1967,"SGP",1237423232.7192
1968,"SGP",1425029400.2352
1969,"SGP",1659055272.4421802
1970,"SGP",1919508689.40285
1971,"SGP",2262544100.3528
1972,"SGP",2719900350.73917
1973,"SGP",3693760000.0
1974,"SGP",5216773825.99496
1975,"SGP",5633386679.7981
1976,"SGP",6326445409.69089
1977,"SGP",6617532782.904321
1978,"SGP",7515823563.17127
1979,"SGP",9294635004.397541
1980,"SGP",11893405683.8039
1981,"SGP",14171819540.4446
1982,"SGP",16078856439.626999
1983,"SGP",17775280373.8318
1984,"SGP",19735920492.1912
1985,"SGP",19138296376.1661
1986,"SGP",18569292304.8952
1987,"SGP",20897630201.1573
1988,"SGP",25337226970.5603
1989,"SGP",30423573842.1785
1990,"SGP",36152027893.1446
1991,"SGP",45474442836.4689
1992,"SGP",52156414978.5144
1993,"SGP",60644572348.0629
1994,"SGP",73777792326.8299
1995,"SGP",87890009877.24
1996,"SGP",96403758865.2482
1997,"SGP",100163995150.862
1998,"SGP",85707636233.2696
1999,"SGP",86283126843.6578
2000,"SGP",95833932714.6172
2001,"SGP",89286208628.6767
2002,"SGP",91941192896.2359
2003,"SGP",97001377568.5914
2004,"SGP",114188557567.152
2005,"SGP",127417688055.756
2006,"SGP",147797218201.271
2007,"SGP",179981288567.447
2008,"SGP",192225881687.75198
2009,"SGP",192408387762.118
2010,"SGP",236421782178.21802
2011,"SGP",275599459373.509
2012,"SGP",289162118908.538
2013,"SGP",302510668904.339
2014,"SGP",308142766948.149
2015,"SGP",296840704102.415
2016,"SGP",296965712342.019
1967,"SLB",25203524.0325638
1968,"SLB",28084252.758274797
1969,"SLB",28606411.398041
1970,"SLB",0
1971,"SLB",50056882.821387894
1972,"SLB",40606712.050639
1973,"SLB",55272108.843537405
1974,"SLB",84539332.282562
1975,"SLB",74617096.4785967
1976,"SLB",83099107.9066357
1977,"SLB",93147039.2548237
1978,"SLB",111022089.96223001
1979,"SLB",151270207.85219398
1980,"SLB",168715353.097132
1981,"SLB",187313261.31923702
1982,"SLB",188446092.06055
1983,"SLB",180219397.527425
1984,"SLB",252806783.386983
1985,"SLB",232306861.15613198
1986,"SLB",210737869.652598
1987,"SLB",238606299.605651
1988,"SLB",310684273.709484
1989,"SLB",332286760.858189
1990,"SLB",302515026.890225
1991,"SLB",320355090.61441
1992,"SLB",378778047.197842
1993,"SLB",410923236.189102
1994,"SLB",464756638.512487
1995,"SLB",519334096.714525
1996,"SLB",565163750.5607901
1997,"SLB",567919502.811483
1998,"SLB",471177008.05714804
1999,"SLB",482214092.30896395
2000,"SLB",435103853.485036
2001,"SLB",400463452.06517595
2002,"SLB",341661643.551446
2003,"SLB",332738245.913215
2004,"SLB",375111894.932329
2005,"SLB",413909879.28126496
2006,"SLB",456705433.99697804
2007,"SLB",516074228.95974904
2008,"SLB",608293860.271816
2009,"SLB",597765363.128492
2010,"SLB",671585343.170686
2011,"SLB",886498370.6960859
2012,"SLB",1025125081.5749401
2013,"SLB",1059695156.18795
2014,"SLB",1156563122.85602
2015,"SLB",1129164718.81436
2016,"SLB",1202125000.0
1960,"SLE",322009471.57364
1961,"SLE",327834680.56382203
1962,"SLE",342721579.82466096
1963,"SLE",348546952.14151204
1964,"SLE",371848114.755577
1965,"SLE",359379856.248057
1966,"SLE",375479849.80806
1967,"SLE",348795303.000385
1968,"SLE",329860091.944037
1969,"SLE",408690163.476065
1970,"SLE",434410373.76415
1971,"SLE",419549425.077086
1972,"SLE",465381089.98454005
1973,"SLE",575230234.387058
1974,"SLE",648590642.939888
1975,"SLE",679335901.117451
1976,"SLE",594895672.333848
1977,"SLE",691777758.395115
1978,"SLE",960728338.9364301
1979,"SLE",1109374722.08294
1980,"SLE",1100685844.92284
1981,"SLE",1114830471.9178698
1982,"SLE",1295361885.92419
1983,"SLE",995104305.347074
1984,"SLE",1087471861.98928
1985,"SLE",856890498.625834
1986,"SLE",490181456.62441
1987,"SLE",701307602.28443
1988,"SLE",1055083945.3773801
1989,"SLE",932974411.917142
1990,"SLE",649644826.800447
1991,"SLE",779981458.921489
1992,"SLE",679997997.597117
1993,"SLE",768812334.801762
1994,"SLE",911915970.683484
1995,"SLE",870758739.40678
1996,"SLE",941742152.7098949
1997,"SLE",850218033.622007
1998,"SLE",672375927.3471481
1999,"SLE",669384768.87263
2000,"SLE",635874002.198748
2001,"SLE",1079478387.8357599
2002,"SLE",1239004287.75607
2003,"SLE",1371442565.69701
2004,"SLE",1431208677.30352
2005,"SLE",1627854494.80246
2006,"SLE",1885112201.85278
2007,"SLE",2158496872.85796
2008,"SLE",2505458705.03338
2009,"SLE",2489985963.16808
2010,"SLE",2616610911.07222
2011,"SLE",2942546781.0454803
2012,"SLE",3801862611.36414
2013,"SLE",4920343194.99339
2014,"SLE",5015157815.73406
2015,"SLE",4251779857.0134
2016,"SLE",3668876080.33846
1965,"SLV",877720000.0
1966,"SLV",929520000.0
1967,"SLV",976200000.0
1968,"SLV",1009760100.0
1969,"SLV",1049400000.0
1970,"SLV",1132920000.0
1971,"SLV",1186120000.0
1972,"SLV",1263720000.0
1973,"SLV",1442320000.0
1974,"SLV",1665880000.0
1975,"SLV",1884120100.0
1976,"SLV",2328280100.0
1977,"SLV",2941640100.0
1978,"SLV",3127960000.0
1979,"SLV",3463639900.0
1980,"SLV",3573959900.0
1981,"SLV",3437200200.0
1982,"SLV",3399189100.0
1983,"SLV",3506347800.0
1984,"SLV",3661683400.0
1985,"SLV",3800368600.0
1986,"SLV",3771663200.0
1987,"SLV",3958045800.0
1988,"SLV",4189880000.0
1989,"SLV",4372215300.0
1990,"SLV",4800900000.0
1991,"SLV",5311000000.0
1992,"SLV",5954700000.0
1993,"SLV",6938000000.0
1994,"SLV",8085600000.0
1995,"SLV",9500500000.0
1996,"SLV",10315500000.0
1997,"SLV",11134700000.0
1998,"SLV",12008400000.0
1999,"SLV",12464700000.0
2000,"SLV",13134100000.0
2001,"SLV",13812700000.0
2002,"SLV",14306700000.0
2003,"SLV",15046700000.0
2004,"SLV",15798300000.0
2005,"SLV",17093800000.0
2006,"SLV",18550700000.0
2007,"SLV",20104900000.0
2008,"SLV",21430950000.0
2009,"SLV",20661030000.0
2010,"SLV",21418330000.0
2011,"SLV",23139040000.0
2012,"SLV",23813600000.0
2013,"SLV",24350930000.0
2014,"SLV",25054230000.0
2015,"SLV",26052340000.0
2016,"SLV",26797470000.0
1999,"SMR",853373879.731819
2000,"SMR",773907642.4147481
2001,"SMR",815205233.062791
2002,"SMR",879957209.923907
2003,"SMR",1122981525.3550198
2004,"SMR",1317357834.61634
2005,"SMR",1375416604.48689
2006,"SMR",1469000145.311
2007,"SMR",1687567364.11695
2008,"SMR",1899879955.48332
2013,"SOM",5352000000.0
2014,"SOM",5647000000.0
2015,"SOM",5925000000.0
2016,"SOM",6217000000.0
1995,"SRB",16750000000.0
1996,"SRB",20948677839.851
1997,"SRB",24147996549.5662
1998,"SRB",18284194680.3844
1999,"SRB",18409364146.9794
2000,"SRB",6540247190.33529
2001,"SRB",12267175481.2542
2002,"SRB",16116843146.4806
2003,"SRB",21188704081.2428
2004,"SRB",24861483280.6339
2005,"SRB",26252007830.4639
2006,"SRB",30607991862.4843
2007,"SRB",40289556656.1455
2008,"SRB",49259526052.7426
2009,"SRB",42616653299.9115
2010,"SRB",39460357730.5224
2011,"SRB",46466728666.6103
2012,"SRB",40742313861.1374
2013,"SRB",45519650911.4138
2014,"SRB",44210806365.6817
2015,"SRB",37160332465.1645
2016,"SRB",37745114708.3113
1960,"SSA",30375251120.8982
1961,"SSA",31551059162.9923
1962,"SSA",34197956223.5718
1963,"SSA",39213859646.9822
1964,"SSA",38257387425.3277
1965,"SSA",42627500884.505
1966,"SSA",46017949100.4038
1967,"SSA",45479820393.27599
1968,"SSA",48646316919.2904
1969,"SSA",55775718701.4028
1970,"SSA",65627001306.2372
1971,"SSA",66769437518.4287
1972,"SSA",75217262850.8043
1973,"SSA",96146370804.0129
1974,"SSA",126013152393.226
1975,"SSA",138582808945.702
1976,"SSA",150482725715.529
1977,"SSA",165867501154.588
1978,"SSA",183283589349.243
1979,"SSA",220598169194.501
1980,"SSA",277028916343.799
1981,"SSA",279449423286.245
1982,"SSA",261060121194.45
1983,"SSA",243036605981.087
1984,"SSA",231387005071.03302
1985,"SSA",215600490241.505
1986,"SSA",238920584205.91
1987,"SSA",281539069227.019
1988,"SSA",296141433311.271
1989,"SSA",309820789988.06
1990,"SSA",310231626268.599
1991,"SSA",319737091702.347
1992,"SSA",314396072361.021
1993,"SSA",298479274571.218
1994,"SSA",291189045365.333
1995,"SSA",337004319808.346
1996,"SSA",348592745999.649
1997,"SSA",360532574706.808
1998,"SSA",339999446598.117
1999,"SSA",342611389093.949
2000,"SSA",367372728727.68396
2001,"SSA",341926581367.12103
2002,"SSA",366405040525.77203
2003,"SSA",468282596074.19
2004,"SSA",582365642433.327
2005,"SSA",684996503798.667
2006,"SSA",800424661847.3491
2007,"SSA",931379876723.897
2008,"SSA",1063784722921.19
2009,"SSA",1021413301121.37
2010,"SSA",1360141211429.22
2011,"SSA",1531532869537.52
2012,"SSA",1606784475519.59
2013,"SSA",1691556590025.3
2014,"SSA",1773640768624.54
2015,"SSA",1599676432988.51
2016,"SSA",1496573096431.15
2008,"SSD",15550136278.8696
2009,"SSD",12231362022.6859
2010,"SSD",15727363443.0995
2011,"SSD",17826697892.2717
2012,"SSD",10368813559.321999
2013,"SSD",13257635694.9153
2014,"SSD",13282084033.8983
2015,"SSD",9015221096.244741
1960,"SSF",30385873317.6191
1961,"SSF",31561069598.0721
1962,"SSF",34208896061.892002
1963,"SSF",39225741664.7524
1964,"SSF",38271070687.048
1965,"SSF",42640958019.1558
1966,"SSF",46032013187.6583
1967,"SSF",45494160112.4203
1968,"SSF",48659688079.8348
1969,"SSF",55788782510.7981
1970,"SSF",65641311288.6349
1971,"SSF",66787674494.6591
1972,"SSF",75244560743.9655
1973,"SSF",96178659252.9924
1974,"SSF",126049492057.768
1975,"SSF",138623192435.06302
1976,"SSF",150523567593.48
1977,"SSF",165924142356.056
1978,"SSF",183362414567.183
1979,"SSF",220720718807.57
1980,"SSF",277168620649.29803
1981,"SSF",279597299140.56104
1982,"SSF",261201722615.81
1983,"SSF",243178158509.023
1984,"SSF",231534327753.875
1985,"SSF",215767871591.388
1986,"SSF",239127684060.41602
1987,"SSF",281787606420.109
1988,"SSF",296425266186.195
1989,"SSF",310125765635.045
1990,"SSF",310601465373.48804
1991,"SSF",320112647218.57104
1992,"SSF",314832065746.688
1993,"SSF",298956393687.87
1994,"SSF",291679005862.221
1995,"SSF",337515727715.285
1996,"SSF",349098748885.709
1997,"SSF",361099250055.323
1998,"SSF",340612558536.667
1999,"SSF",343239312535.324
2000,"SSF",367992054429.688
2001,"SSF",342553779838.8
2002,"SSF",367108332547.63794
2003,"SSF",468992752558.15796
2004,"SSF",583209894804.24
2005,"SSF",685920335014.857
2006,"SSF",801445697569.9741
2007,"SSF",932416460747.4979
2008,"SSF",1064752013079.22
2009,"SSF",1022260711828.75
2010,"SSF",1361111020590.47
2011,"SSF",1532598528787.88
2012,"SSF",1607918609335.78
2013,"SSF",1692968078930.83
2014,"SSF",1775063779086.99
2015,"SSF",1601114502934.0
2016,"SSF",1498001165832.29
1970,"SST",7836787195.57925
1971,"SST",8818144097.10708
1972,"SST",10407377358.8588
1973,"SST",12964753902.4681
1974,"SST",20152451259.246998
1975,"SST",22936619953.578
1976,"SST",26214423633.4757
1977,"SST",29771720454.8056
1978,"SST",31993368148.3596
1979,"SST",39722899441.6697
1980,"SST",52643379201.5761
1981,"SST",54400876326.3316
1982,"SST",54173365558.0276
1983,"SST",52414910869.8285
1984,"SST",51973393619.5983
1985,"SST",50036733663.1376
1986,"SST",49068591555.2924
1987,"SST",56063766853.2931
1988,"SST",61791930551.230995
1989,"SST",64304587894.9821
1990,"SST",74325169013.8578
1991,"SST",75856511772.4776
1992,"SST",80746249830.12201
1993,"SST",78946659813.3949
1994,"SST",83179982124.9322
1995,"SST",94034486010.0192
1996,"SST",100096683467.444
1997,"SST",105904285406.659
1998,"SST",106388698435.66801
1999,"SST",114155580862.48401
2000,"SST",126923095471.91
2001,"SST",127212731119.31099
2002,"SST",136256691925.274
2003,"SST",162766467544.72
2004,"SST",196053942193.91
2005,"SST",234022949884.059
2006,"SST",271974858948.518
2007,"SST",326343861812.676
2008,"SST",393489345339.146
2009,"SST",336886290580.524
2010,"SST",387290741084.775
2011,"SST",469287734302.83
2012,"SST",489309844392.053
2013,"SST",508115793399.22
2014,"SST",521843492853.73
2015,"SST",444166579289.296
2016,"SST",431168068762.38
2001,"STP",72230284.4325876
2002,"STP",80531992.12176059
2003,"STP",96343906.4298042
2004,"STP",105360801.94183101
2005,"STP",126194166.23098502
2006,"STP",134441116.924998
2007,"STP",145827429.572302
2008,"STP",188021168.8418
2009,"STP",187821029.033169
2010,"STP",197454053.145088
2011,"STP",233213522.645348
2012,"STP",252560557.08306098
2013,"STP",302925489.683914
2014,"STP",348463457.918686
2015,"STP",317696178.684618
2016,"STP",351054248.47733504
1960,"SUR",93850000.0
1961,"SUR",98400000.0
1962,"SUR",103500000.0
1963,"SUR",110000000.0
1964,"SUR",120850000.0
1965,"SUR",138650000.0
1966,"SUR",171100000.0
1967,"SUR",198450000.0
1968,"SUR",220600000.0
1969,"SUR",233450000.0
1970,"SUR",247150000.0
1971,"SUR",270650000.0
1972,"SUR",287600000.0
1973,"SUR",305300000.0
1974,"SUR",368600000.0
1975,"SUR",465000000.0
1976,"SUR",505500000.0
1977,"SUR",641000000.0
1978,"SUR",735500000.0
1979,"SUR",783000000.0
1980,"SUR",794900000.0
1981,"SUR",889050000.0
1982,"SUR",915150000.0
1983,"SUR",883600000.0
1984,"SUR",864150000.0
1985,"SUR",873250000.0
1986,"SUR",891000000.0
1987,"SUR",979850000.0
1988,"SUR",1160900000.0
1989,"SUR",542520000.0
1990,"SUR",388300000.0
1991,"SUR",448300000.0
1992,"SUR",404600000.0
1993,"SUR",428794117.64705896
1994,"SUR",605492537.313433
1995,"SUR",693970588.235294
1996,"SUR",860630922.693267
1997,"SUR",929607500.0
1998,"SUR",945000000.0
1999,"SUR",885444186.0465119
2000,"SUR",892164393.939394
2001,"SUR",763465550.458716
2002,"SUR",1078402127.65957
2003,"SUR",1271196078.43137
2004,"SUR",1484092538.4052699
2005,"SUR",1793754804.7003698
2006,"SUR",2626380435.17877
2007,"SUR",2936612021.8579197
2008,"SUR",3532969034.60838
2009,"SUR",3875409836.0655704
2010,"SUR",4368398047.64333
2011,"SUR",4422276621.787029
2012,"SUR",4980000000.0
2013,"SUR",5145757575.75758
2014,"SUR",5240606060.60606
2015,"SUR",4878731707.26948
2016,"SUR",3620699735.1962
1990,"SVK",12694544692.7374
1991,"SVK",14213045493.8806
1992,"SVK",15431288006.2104
1993,"SVK",16452201100.9604
1994,"SVK",20079363625.5784
