"day","year","country","hour","value"
"1",2003,"GBR",14,1
"1",2005,"GBR",14,1
"1",2006,"GBR",14,1
"1",2011,"GBR",14,1
"1",2001,"IRL",14,1
"1",1975,"JPN",14,1
"1",1970,"USA",14,1
"1",1974,"USA",14,3
"1",1975,"USA",14,1
"1",1977,"USA",14,1
"1",1980,"USA",14,3
"1",1983,"USA",14,1
"1",1986,"USA",14,1
"1",1988,"USA",14,1
"1",1989,"USA",14,2
"1",1991,"USA",14,1
"1",1992,"USA",14,2
"1",1993,"USA",14,2
"1",1994,"USA",14,1
"1",1996,"USA",14,6
"1",1997,"USA",14,4
"1",1998,"USA",14,6
"1",1999,"USA",14,3
"1",2000,"USA",14,6
"1",2001,"USA",14,5
"1",2002,"USA",14,1
"1",2003,"USA",14,11
"1",2004,"USA",14,6
"1",2005,"USA",14,7
"1",2006,"USA",14,10
"1",2007,"USA",14,12
"1",2008,"USA",14,8
"1",2009,"USA",14,14
"1",2010,"USA",14,3
"1",2011,"USA",14,4
"1",2012,"USA",14,5
"1",2013,"USA",14,3
"1",2014,"USA",14,6
"1",2013,"ZAF",14,1
"5",2003,"AUS",14,1
"5",2005,"AUS",14,1
"5",2013,"AUS",14,1
"5",1998,"CAN",14,1
"5",2000,"CAN",14,1
"5",2002,"CAN",14,1
"5",2003,"CAN",14,1
"5",2005,"CAN",14,1
"5",2006,"CAN",14,2
"5",2007,"CAN",14,1
"5",2011,"CAN",14,1
"5",2012,"CAN",14,1
"5",1999,"CHN",14,1
"5",2013,"CHN",14,1
"5",1966,"GBR",14,1
"5",2002,"GBR",14,1
"5",2007,"GBR",14,1
"5",2008,"GBR",14,1
"5",2004,"KOR",14,1
"5",2001,"NZL",14,1
"5",1970,"USA",14,1
"5",1972,"USA",14,1
"5",1973,"USA",14,2
"5",1975,"USA",14,1
"5",1978,"USA",14,2
"5",1979,"USA",14,2
"5",1981,"USA",14,1
"5",1982,"USA",14,1
"5",1984,"USA",14,1
"5",1985,"USA",14,1
"5",1988,"USA",14,1
"5",1989,"USA",14,2
"5",1994,"USA",14,1
"5",1995,"USA",14,4
"5",1996,"USA",14,1
"5",1998,"USA",14,5
"5",1999,"USA",14,9
"5",2000,"USA",14,5
"5",2001,"USA",14,4
"5",2002,"USA",14,5
"5",2003,"USA",14,6
"5",2004,"USA",14,6
"5",2005,"USA",14,17
"5",2006,"USA",14,6
"5",2007,"USA",14,10
"5",2008,"USA",14,6
"5",2009,"USA",14,5
"5",2010,"USA",14,7
"5",2011,"USA",14,8
"5",2012,"USA",14,7
"5",2013,"USA",14,2
"5",2014,"USA",14,4
"2",2000,"ARG",14,1
"2",2001,"AUS",14,1
"2",2002,"AUS",14,1
"2",2005,"AUS",14,1
"2",2008,"BGR",14,1
"2",1974,"CAN",14,1
"2",1978,"CAN",14,1
"2",1982,"CAN",14,1
"2",1997,"CAN",14,1
"2",1998,"CAN",14,1
"2",1999,"CAN",14,1
"2",2001,"CAN",14,2
"2",2002,"CAN",14,1
"2",2003,"CAN",14,1
"2",2004,"CAN",14,1
"2",2007,"CAN",14,1
"2",2008,"CAN",14,1
"2",2009,"CAN",14,1
"2",2011,"CAN",14,1
"2",2012,"CHE",14,1
"2",2006,"CHN",14,1
"2",1993,"GBR",14,1
"2",2003,"GBR",14,1
"2",2005,"GBR",14,1
"2",1985,"LVA",14,1
"2",2011,"NLD",14,1
"2",2000,"NOR",14,1
"2",2009,"NZL",14,1
"2",2004,"PRI",14,1
"2",2001,"PRT",14,1
"2",1966,"USA",14,1
"2",1970,"USA",14,1
"2",1971,"USA",14,1
"2",1973,"USA",14,1
"2",1976,"USA",14,1
"2",1977,"USA",14,2
"2",1979,"USA",14,1
"2",1980,"USA",14,1
"2",1982,"USA",14,3
"2",1986,"USA",14,1
"2",1988,"USA",14,1
"2",1991,"USA",14,1
"2",1993,"USA",14,2
"2",1994,"USA",14,1
"2",1995,"USA",14,2
"2",1996,"USA",14,2
"2",1997,"USA",14,3
"2",1998,"USA",14,2
"2",1999,"USA",14,13
"2",2000,"USA",14,2
"2",2001,"USA",14,6
"2",2002,"USA",14,11
"2",2003,"USA",14,6
"2",2004,"USA",14,18
"2",2005,"USA",14,10
"2",2006,"USA",14,10
"2",2007,"USA",14,5
"2",2008,"USA",14,9
"2",2009,"USA",14,4
"2",2010,"USA",14,8
"2",2011,"USA",14,3
"2",2012,"USA",14,6
"2",2013,"USA",14,10
"2",2014,"USA",14,5
"2",2001,"ZAF",14,1
"7",2003,"CAN",15,1
"7",2004,"CAN",15,1
"7",2005,"CAN",15,2
"7",2007,"CAN",15,1
"7",2009,"CAN",15,1
"7",2010,"CAN",15,1
"7",2003,"CHN",15,1
"7",2010,"DNK",15,1
"7",2001,"FIN",15,1
"7",1975,"GBR",15,1
"7",1994,"GBR",15,1
"7",2000,"GBR",15,2
"7",2002,"GBR",15,1
"7",2004,"GBR",15,2
"7",2005,"GBR",15,1
"7",2006,"GBR",15,2
"7",2011,"GBR",15,1
"7",2005,"ITA",15,1
"7",2011,"JPN",15,1
"7",2004,"LTU",15,1
"7",2008,"LTU",15,1
"7",1998,"MEX",15,1
"7",2005,"ROU",15,1
"7",1971,"USA",15,1
"7",1972,"USA",15,3
"7",1973,"USA",15,1
"7",1975,"USA",15,1
"7",1977,"USA",15,1
"7",1981,"USA",15,1
"7",1983,"USA",15,1
"7",1984,"USA",15,2
"7",1987,"USA",15,1
"7",1988,"USA",15,2
"7",1989,"USA",15,1
"7",1991,"USA",15,1
"7",1992,"USA",15,1
"7",1993,"USA",15,2
"7",1994,"USA",15,2
"7",1995,"USA",15,5
"7",1996,"USA",15,2
"7",1997,"USA",15,4
"7",1998,"USA",15,2
"7",1999,"USA",15,12
"7",2000,"USA",15,9
"7",2001,"USA",15,9
"7",2002,"USA",15,9
"7",2003,"USA",15,19
"7",2004,"USA",15,16
"7",2005,"USA",15,13
"7",2006,"USA",15,12
"7",2007,"USA",15,12
"7",2008,"USA",15,12
"7",2009,"USA",15,12
"7",2010,"USA",15,7
"7",2011,"USA",15,8
"7",2012,"USA",15,17
"7",2013,"USA",15,10
"7",2014,"USA",15,5
"3",1974,"AUS",15,1
"3",1975,"BEL",15,1
"3",1987,"CAN",15,2
"3",1994,"CAN",15,1
"3",2000,"CAN",15,1
"3",2001,"CAN",15,1
"3",2002,"CAN",15,1
"3",2006,"CAN",15,1
"3",1988,"CHN",15,1
"3",1993,"GBR",15,1
"3",2002,"GBR",15,1
"3",2006,"GBR",15,1
"3",2007,"GBR",15,1
"3",2011,"GBR",15,1
"3",2012,"GBR",15,1
"3",2003,"HRV",15,1
"3",2007,"IRL",15,1
"3",2007,"ISL",15,1
"3",2003,"MEX",15,1
"3",2013,"MLT",15,1
"3",2000,"MYS",15,1
"3",2012,"NZL",15,1
"3",2005,"TUR",15,1
"3",1962,"USA",15,1
"3",1966,"USA",15,3
"3",1968,"USA",15,1
"3",1971,"USA",15,1
"3",1974,"USA",15,1
"3",1978,"USA",15,1
"3",1979,"USA",15,1
"3",1981,"USA",15,1
"3",1983,"USA",15,1
"3",1988,"USA",15,2
"3",1991,"USA",15,1
"3",1992,"USA",15,1
"3",1994,"USA",15,2
"3",1995,"USA",15,2
"3",1996,"USA",15,3
"3",1997,"USA",15,2
"3",1998,"USA",15,4
"3",1999,"USA",15,5
"3",2000,"USA",15,3
"3",2001,"USA",15,7
"3",2002,"USA",15,6
"3",2003,"USA",15,7
"3",2004,"USA",15,8
"3",2005,"USA",15,11
"3",2006,"USA",15,10
"3",2007,"USA",15,9
"3",2008,"USA",15,11
"3",2009,"USA",15,7
"3",2010,"USA",15,9
"3",2011,"USA",15,9
"3",2012,"USA",15,6
"3",2013,"USA",15,5
"3",2014,"USA",15,7
"4",2004,"ARG",15,1
"4",2002,"BGR",15,1
"4",2006,"BMU",15,1
"4",1966,"CAN",15,1
"4",1973,"CAN",15,1
"4",1977,"CAN",15,1
"4",1995,"CAN",15,1
"4",1996,"CAN",15,1
"4",2003,"CAN",15,1
"4",2005,"CAN",15,1
"4",2006,"CAN",15,2
"4",2008,"CAN",15,1
"4",2013,"CRI",15,1
"4",1996,"DEU",15,1
"4",2013,"DEU",15,1
"4",2012,"ESP",15,1
"4",2013,"FRA",15,1
"4",1996,"GBR",15,1
"4",2001,"GBR",15,2
"4",2002,"GBR",15,1
"4",2003,"GBR",15,1
"4",2004,"GBR",15,2
"4",2006,"GBR",15,1
"4",2009,"GBR",15,1
"4",2011,"GBR",15,1
"4",2004,"IRL",15,1
"4",2008,"ITA",15,1
"4",2010,"ITA",15,1
"4",2004,"NLD",15,1
"4",2008,"NPL",15,1
"4",2004,"NZL",15,1
"4",2011,"NZL",15,1
"4",1987,"SAU",15,1
"4",1995,"SWE",15,1
"4",1966,"USA",15,1
"4",1968,"USA",15,2
"4",1970,"USA",15,1
"4",1971,"USA",15,3
"4",1972,"USA",15,1
"4",1973,"USA",15,3
"4",1974,"USA",15,1
"4",1976,"USA",15,2
"4",1982,"USA",15,1
"4",1983,"USA",15,1
"4",1985,"USA",15,1
"4",1987,"USA",15,1
"4",1990,"USA",15,1
"4",1993,"USA",15,3
"4",1994,"USA",15,2
"4",1995,"USA",15,4
"4",1996,"USA",15,3
"4",1997,"USA",15,1
"4",1998,"USA",15,4
"4",1999,"USA",15,8
"4",2000,"USA",15,7
"4",2001,"USA",15,7
"4",2002,"USA",15,11
"4",2003,"USA",15,7
"4",2004,"USA",15,9
"4",2005,"USA",15,14
"4",2006,"USA",15,9
"4",2007,"USA",15,6
"4",2008,"USA",15,7
"4",2009,"USA",15,8
"4",2010,"USA",15,14
"4",2011,"USA",15,6
"4",2012,"USA",15,14
"4",2013,"USA",15,9
"4",2014,"USA",15,5
"6",2006,"AUS",15,1
"6",2002,"BRA",15,2
"6",1999,"CAN",15,1
"6",2000,"CAN",15,1
"6",2004,"CAN",15,1
"6",2005,"CAN",15,1
"6",2006,"CAN",15,1
"6",2007,"CAN",15,2
"6",2010,"CAN",15,1
"6",2012,"CAN",15,1
"6",2013,"CAN",15,3
"6",2014,"CAN",15,1
"6",1999,"CHN",15,1
"6",2002,"DNK",15,1
"6",1998,"GBR",15,1
"6",2002,"GBR",15,1
"6",2004,"GBR",15,1
"6",2007,"GBR",15,1
"6",2011,"GBR",15,1
"6",2012,"GBR",15,1
"6",2010,"JPN",15,1
"6",2010,"PER",15,1
"6",2007,"PHL",15,1
"6",2005,"ROU",15,1
"6",1993,"RUS",15,1
"6",1999,"UKR",15,1
"6",1962,"USA",15,1
"6",1968,"USA",15,3
"6",1972,"USA",15,1
"6",1973,"USA",15,1
"6",1974,"USA",15,2
"6",1978,"USA",15,1
"6",1982,"USA",15,2
"6",1986,"USA",15,1
"6",1988,"USA",15,1
"6",1989,"USA",15,1
"6",1995,"USA",15,7
"6",1996,"USA",15,2
"6",1997,"USA",15,1
"6",1998,"USA",15,5
"6",1999,"USA",15,4
"6",2000,"USA",15,6
"6",2001,"USA",15,7
"6",2002,"USA",15,13
"6",2003,"USA",15,20
"6",2004,"USA",15,16
"6",2005,"USA",15,10
"6",2006,"USA",15,9
"6",2007,"USA",15,12
"6",2008,"USA",15,11
"6",2009,"USA",15,9
"6",2010,"USA",15,12
"6",2011,"USA",15,8
"6",2012,"USA",15,19
"6",2013,"USA",15,11
"6",2014,"USA",15,4
"6",1999,"ZAF",15,1
"1",2008,"AFG",15,1
"1",2003,"AUS",15,1
"1",2005,"AUS",15,2
"1",1970,"CAN",15,2
"1",1986,"CAN",15,1
"1",1997,"CAN",15,1
"1",1999,"CAN",15,1
"1",2003,"CAN",15,1
"1",2004,"CAN",15,1
"1",2009,"CAN",15,1
"1",2002,"DEU",15,1
"1",1996,"GBR",15,1
"1",1999,"GBR",15,1
"1",2000,"GBR",15,2
"1",2003,"GBR",15,1
"1",2004,"GBR",15,2
"1",2010,"GBR",15,1
"1",2014,"MMR",15,1
"1",1978,"PHL",15,1
"1",1999,"RUS",15,1
"1",1970,"USA",15,2
"1",1973,"USA",15,1
"1",1983,"USA",15,1
"1",1984,"USA",15,1
"1",1985,"USA",15,1
"1",1986,"USA",15,1
"1",1987,"USA",15,1
"1",1992,"USA",15,1
"1",1995,"USA",15,1
"1",1997,"USA",15,3
"1",1998,"USA",15,5
"1",1999,"USA",15,3
"1",2000,"USA",15,3
"1",2001,"USA",15,7
"1",2002,"USA",15,10
"1",2003,"USA",15,6
"1",2004,"USA",15,5
"1",2005,"USA",15,8
"1",2006,"USA",15,4
"1",2007,"USA",15,16
"1",2008,"USA",15,13
"1",2009,"USA",15,9
"1",2010,"USA",15,11
"1",2011,"USA",15,7
"1",2012,"USA",15,8
"1",2013,"USA",15,5
"1",2014,"USA",15,4
"5",2004,"AUS",15,2
"5",2006,"AUS",15,2
"5",2013,"AUS",15,1
"5",1979,"BEL",15,1
"5",1973,"CAN",15,1
"5",1974,"CAN",15,1
"5",1980,"CAN",15,1
"5",1997,"CAN",15,1
"5",1998,"CAN",15,1
"5",2000,"CAN",15,1
"5",2001,"CAN",15,1
"5",2003,"CAN",15,1
"5",2005,"CAN",15,3
"5",2006,"CAN",15,1
"5",2007,"CAN",15,1
"5",2002,"CHE",15,1
"5",2000,"COL",15,1
"5",2008,"DEU",15,2
"5",1999,"FRA",15,1
"5",2000,"FRA",15,1
"5",1978,"GBR",15,1
"5",1979,"GBR",15,1
"5",1996,"GBR",15,1
"5",1998,"GBR",15,1
"5",2002,"GBR",15,1
"5",2003,"GBR",15,1
"5",2004,"GBR",15,1
"5",2005,"GBR",15,3
"5",2006,"GBR",15,2
"5",1996,"MEX",15,1
"5",2001,"PRT",15,1
"5",1991,"SAU",15,1
"5",2003,"SWE",15,1
"5",1962,"USA",15,1
"5",1968,"USA",15,1
"5",1970,"USA",15,1
"5",1973,"USA",15,1
"5",1976,"USA",15,1
"5",1977,"USA",15,3
"5",1978,"USA",15,1
"5",1979,"USA",15,2
"5",1986,"USA",15,1
"5",1988,"USA",15,1
"5",1990,"USA",15,1
"5",1991,"USA",15,1
"5",1992,"USA",15,2
"5",1993,"USA",15,2
"5",1994,"USA",15,2
"5",1995,"USA",15,6
"5",1996,"USA",15,1
"5",1997,"USA",15,3
"5",1998,"USA",15,4
"5",1999,"USA",15,2
"5",2000,"USA",15,7
"5",2001,"USA",15,6
"5",2002,"USA",15,8
"5",2003,"USA",15,7
"5",2004,"USA",15,16
"5",2005,"USA",15,5
"5",2006,"USA",15,14
"5",2007,"USA",15,10
"5",2008,"USA",15,13
"5",2009,"USA",15,13
"5",2010,"USA",15,11
"5",2011,"USA",15,12
"5",2012,"USA",15,4
"5",2013,"USA",15,3
"5",2014,"USA",15,3
"2",1999,"CAN",15,1
"2",2002,"CAN",15,2
"2",2003,"CAN",15,2
"2",2005,"CAN",15,1
"2",2008,"CAN",15,1
"2",2010,"CAN",15,1
"2",2013,"CAN",15,1
"2",1997,"CHE",15,1
"2",2007,"CHN",15,1
"2",2001,"DEU",15,1
"2",2005,"DEU",15,1
"2",2005,"ESP",15,1
"2",1982,"FRA",15,1
"2",2004,"FRA",15,1
"2",1970,"GBR",15,1
"2",1977,"GBR",15,1
"2",2000,"GBR",15,1
"2",2003,"GBR",15,1
"2",2004,"GBR",15,1
"2",2007,"GBR",15,1
"2",2011,"ITA",15,1
"2",1978,"KHM",15,1
"2",2010,"MEX",15,1
"2",1968,"PER",15,1
"2",1998,"SWE",15,1
"2",1962,"USA",15,1
"2",1970,"USA",15,2
"2",1972,"USA",15,1
"2",1975,"USA",15,1
"2",1978,"USA",15,1
"2",1980,"USA",15,1
"2",1981,"USA",15,1
"2",1982,"USA",15,1
"2",1986,"USA",15,1
"2",1987,"USA",15,2
"2",1995,"USA",15,5
"2",1996,"USA",15,2
"2",1997,"USA",15,3
"2",1998,"USA",15,1
"2",1999,"USA",15,5
"2",2000,"USA",15,5
"2",2001,"USA",15,8
"2",2002,"USA",15,6
"2",2003,"USA",15,3
"2",2004,"USA",15,8
"2",2005,"USA",15,9
"2",2006,"USA",15,5
"2",2007,"USA",15,9
"2",2008,"USA",15,8
"2",2009,"USA",15,10
"2",2010,"USA",15,3
"2",2011,"USA",15,11
"2",2012,"USA",15,13
"2",2013,"USA",15,10
"2",2014,"USA",15,1
"2",1972,"ZAF",15,1
"7",1986,"AUS",16,1
"7",2004,"AUS",16,1
"7",2006,"AUS",16,1
"7",2011,"AUS",16,1
"7",1974,"CAN",16,1
"7",1990,"CAN",16,1
"7",1996,"CAN",16,1
"7",1998,"CAN",16,1
"7",1999,"CAN",16,2
"7",2001,"CAN",16,1
"7",2003,"CAN",16,7
"7",2004,"CAN",16,1
"7",2005,"CAN",16,2
"7",2007,"CAN",16,1
"7",2010,"CAN",16,2
"7",2013,"CAN",16,2
"7",2006,"CHL",16,1
"7",2013,"CYP",16,1
"7",2009,"FRA",16,1
"7",1979,"GBR",16,1
"7",1985,"GBR",16,1
"7",1999,"GBR",16,1
"7",2000,"GBR",16,1
"7",2001,"GBR",16,1
"7",2002,"GBR",16,1
"7",2003,"GBR",16,5
"7",2004,"GBR",16,2
"7",2005,"GBR",16,2
"7",2006,"GBR",16,1
"7",2008,"GBR",16,1
"7",2009,"GBR",16,1
"7",2010,"GBR",16,1
"7",2013,"GBR",16,1
"7",2007,"GRC",16,1
"7",2002,"IRL",16,1
"7",2005,"IRL",16,1
"7",2003,"MEX",16,1
"7",2006,"MEX",16,1
"7",2002,"MYS",16,1
"7",2000,"NLD",16,1
"7",2013,"PER",16,1
"7",2003,"PHL",16,1
"7",1973,"USA",16,1
"7",1974,"USA",16,1
"7",1975,"USA",16,1
"7",1977,"USA",16,3
"7",1980,"USA",16,2
"7",1981,"USA",16,1
"7",1986,"USA",16,1
"7",1987,"USA",16,1
"7",1988,"USA",16,2
"7",1989,"USA",16,1
"7",1991,"USA",16,1
"7",1993,"USA",16,1
"7",1994,"USA",16,1
"7",1995,"USA",16,4
"7",1997,"USA",16,3
"7",1998,"USA",16,3
"7",1999,"USA",16,5
"7",2000,"USA",16,13
"7",2001,"USA",16,10
"7",2002,"USA",16,18
"7",2003,"USA",16,16
"7",2004,"USA",16,20
"7",2005,"USA",16,10
"7",2006,"USA",16,12
"7",2007,"USA",16,24
"7",2008,"USA",16,11
"7",2009,"USA",16,6
"7",2010,"USA",16,19
"7",2011,"USA",16,12
"7",2012,"USA",16,15
"7",2013,"USA",16,14
"7",2014,"USA",16,4
"3",1988,"AUS",16,1
"3",2003,"AUS",16,2
"3",2009,"AUS",16,1
"3",1975,"BRA",16,1
"3",1979,"CAN",16,1
"3",2003,"CAN",16,1
"3",2004,"CAN",16,1
"3",2005,"CAN",16,3
"3",2008,"CAN",16,2
"3",2013,"CAN",16,1
"3",2006,"CHN",16,1
"3",2000,"EGY",16,1
"3",1979,"GBR",16,1
"3",1997,"GBR",16,1
"3",2004,"GBR",16,1
"3",2005,"GBR",16,1
"3",2008,"GBR",16,2
"3",2009,"GBR",16,1
"3",2003,"GRC",16,1
"3",2005,"MEX",16,1
"3",2000,"MYS",16,1
"3",2004,"NGA",16,1
"3",1997,"NOR",16,1
"3",2003,"NZL",16,1
"3",1998,"PRI",16,1
"3",1966,"USA",16,1
"3",1972,"USA",16,1
"3",1975,"USA",16,6
"3",1977,"USA",16,1
"3",1978,"USA",16,2
"3",1983,"USA",16,1
"3",1984,"USA",16,1
"3",1986,"USA",16,1
"3",1987,"USA",16,2
"3",1988,"USA",16,1
"3",1989,"USA",16,2
"3",1993,"USA",16,1
"3",1994,"USA",16,1
"3",1995,"USA",16,2
"3",1996,"USA",16,2
"3",1997,"USA",16,2
"3",1998,"USA",16,2
"3",1999,"USA",16,5
"3",2000,"USA",16,6
"3",2001,"USA",16,7
"3",2002,"USA",16,8
"3",2003,"USA",16,11
"3",2004,"USA",16,12
"3",2005,"USA",16,18
"3",2006,"USA",16,11
"3",2007,"USA",16,9
"3",2008,"USA",16,11
"3",2009,"USA",16,10
"3",2010,"USA",16,5
"3",2011,"USA",16,8
"3",2012,"USA",16,17
"3",2013,"USA",16,18
"3",2014,"USA",16,1
"4",1992,"AUS",16,1
"4",2004,"AUS",16,1
"4",2003,"AZE",16,1
"4",2001,"BRA",16,1
"4",1976,"CAN",16,1
"4",1999,"CAN",16,1
"4",2000,"CAN",16,2
"4",2002,"CAN",16,1
"4",2003,"CAN",16,2
"4",2004,"CAN",16,4
"4",2005,"CAN",16,1
"4",2007,"CAN",16,3
"4",2009,"CAN",16,1
"4",2004,"CHN",16,1
"4",1996,"GBR",16,1
"4",1997,"GBR",16,2
"4",2002,"GBR",16,1
"4",2003,"GBR",16,1
"4",2004,"GBR",16,1
"4",2005,"GBR",16,1
"4",2008,"GBR",16,1
"4",2009,"GBR",16,1
"4",2001,"LBN",16,1
"4",1997,"MEX",16,1
"4",2003,"MYS",16,1
"4",2003,"PER",16,1
"4",1966,"USA",16,1
"4",1970,"USA",16,1
"4",1971,"USA",16,1
"4",1972,"USA",16,1
"4",1973,"USA",16,1
"4",1974,"USA",16,1
"4",1975,"USA",16,2
"4",1977,"USA",16,2
"4",1979,"USA",16,1
"4",1980,"USA",16,1
"4",1981,"USA",16,2
"4",1982,"USA",16,1
"4",1985,"USA",16,1
"4",1986,"USA",16,1
"4",1987,"USA",16,1
"4",1989,"USA",16,1
"4",1994,"USA",16,1
"4",1995,"USA",16,3
"4",1996,"USA",16,3
"4",1997,"USA",16,6
"4",1998,"USA",16,3
"4",1999,"USA",16,10
"4",2000,"USA",16,3
"4",2001,"USA",16,13
"4",2002,"USA",16,11
"4",2003,"USA",16,11
"4",2004,"USA",16,12
"4",2005,"USA",16,10
"4",2006,"USA",16,8
"4",2007,"USA",16,5
"4",2008,"USA",16,13
"4",2009,"USA",16,2
"4",2010,"USA",16,9
"4",2011,"USA",16,9
"4",2012,"USA",16,16
"4",2013,"USA",16,16
"4",2014,"USA",16,7
"6",1993,"AUS",16,1
"6",2005,"AUS",16,1
"6",2012,"AUS",16,1
"6",1998,"BHS",16,1
"6",1987,"CAN",16,1
"6",1997,"CAN",16,1
"6",2001,"CAN",16,1
"6",2003,"CAN",16,2
"6",2004,"CAN",16,1
"6",2006,"CAN",16,2
"6",2008,"CAN",16,1
"6",2009,"CAN",16,1
"6",2010,"CAN",16,1
"6",2012,"CAN",16,2
"6",2007,"CHN",16,1
"6",2010,"COL",16,1
"6",2003,"DEU",16,1
"6",1974,"ESP",16,1
"6",1986,"GBR",16,1
"6",2003,"GBR",16,1
"6",2007,"GBR",16,2
"6",2009,"GBR",16,1
"6",2014,"GBR",16,2
"6",2014,"KEN",16,1
"6",1977,"NZL",16,1
"6",2002,"NZL",16,1
"6",2005,"UKR",16,1
"6",1966,"USA",16,1
"6",1968,"USA",16,1
"6",1970,"USA",16,1
"6",1972,"USA",16,2
"6",1973,"USA",16,1
"6",1976,"USA",16,2
"6",1978,"USA",16,2
"6",1979,"USA",16,1
"6",1980,"USA",16,2
"6",1982,"USA",16,1
"6",1987,"USA",16,1
"6",1988,"USA",16,1
"6",1990,"USA",16,1
"6",1991,"USA",16,1
"6",1992,"USA",16,1
"6",1994,"USA",16,1
"6",1995,"USA",16,1
"6",1996,"USA",16,2
"6",1997,"USA",16,2
"6",1998,"USA",16,7
"6",1999,"USA",16,6
"6",2000,"USA",16,10
"6",2001,"USA",16,13
"6",2002,"USA",16,15
"6",2003,"USA",16,19
"6",2004,"USA",16,13
"6",2005,"USA",16,11
"6",2006,"USA",16,10
"6",2007,"USA",16,8
"6",2008,"USA",16,12
"6",2009,"USA",16,20
"6",2010,"USA",16,9
"6",2011,"USA",16,9
"6",2012,"USA",16,17
"6",2013,"USA",16,18
"6",2014,"USA",16,7
"1",2003,"AUS",16,1
"1",2001,"BOL",16,1
"1",1995,"CAN",16,1
"1",1999,"CAN",16,1
"1",2004,"CAN",16,2
"1",2005,"CAN",16,1
"1",2006,"CAN",16,1
"1",2007,"CAN",16,1
"1",2013,"CAN",16,3
"1",1971,"COL",16,1
"1",2002,"DEU",16,1
"1",1998,"GBR",16,1
"1",1999,"GBR",16,1
"1",2001,"GBR",16,1
"1",2002,"GBR",16,1
"1",2003,"GBR",16,2
"1",2008,"GBR",16,1
"1",2009,"GBR",16,2
"1",1974,"HND",16,1
"1",1992,"IDN",16,1
"1",2009,"IRL",16,1
"1",1976,"JPN",16,1
"1",2005,"LTU",16,1
"1",2006,"MEX",16,1
"1",2012,"ROU",16,1
"1",2003,"SRB",16,1
"1",1971,"USA",16,1
"1",1972,"USA",16,1
"1",1973,"USA",16,2
"1",1974,"USA",16,1
"1",1977,"USA",16,1
"1",1979,"USA",16,2
"1",1981,"USA",16,1
"1",1982,"USA",16,1
"1",1986,"USA",16,2
"1",1987,"USA",16,2
"1",1992,"USA",16,1
"1",1993,"USA",16,1
"1",1995,"USA",16,4
"1",1996,"USA",16,2
"1",1997,"USA",16,2
"1",1998,"USA",16,5
"1",1999,"USA",16,5
"1",2000,"USA",16,4
"1",2001,"USA",16,4
"1",2002,"USA",16,4
"1",2003,"USA",16,9
"1",2004,"USA",16,12
"1",2005,"USA",16,9
"1",2006,"USA",16,10
"1",2007,"USA",16,12
"1",2008,"USA",16,13
"1",2009,"USA",16,5
"1",2010,"USA",16,9
"1",2011,"USA",16,10
"1",2012,"USA",16,13
"1",2013,"USA",16,7
"1",2014,"USA",16,5
"5",1977,"CAN",16,1
"5",2001,"CAN",16,1
"5",2002,"CAN",16,2
"5",2003,"CAN",16,1
"5",2004,"CAN",16,1
"5",2005,"CAN",16,1
"5",2009,"CAN",16,1
"5",2011,"CAN",16,1
"5",2013,"CAN",16,1
"5",1999,"CHN",16,1
"5",2005,"CHN",16,1
"5",2004,"CRI",16,1
"5",2012,"FRA",16,1
"5",1990,"GBR",16,1
"5",1998,"GBR",16,1
"5",2001,"GBR",16,1
"5",2003,"GBR",16,1
"5",2009,"GBR",16,1
"5",2012,"GBR",16,1
"5",2014,"GBR",16,1
"5",1977,"IND",16,1
"5",1989,"RUS",16,1
"5",1970,"USA",16,1
"5",1971,"USA",16,2
"5",1972,"USA",16,1
"5",1974,"USA",16,1
"5",1978,"USA",16,2
"5",1979,"USA",16,2
"5",1981,"USA",16,1
"5",1984,"USA",16,1
"5",1985,"USA",16,2
"5",1986,"USA",16,1
"5",1991,"USA",16,1
"5",1994,"USA",16,1
"5",1995,"USA",16,2
"5",1996,"USA",16,2
"5",1997,"USA",16,7
"5",1998,"USA",16,7
"5",1999,"USA",16,8
"5",2000,"USA",16,7
"5",2001,"USA",16,8
"5",2002,"USA",16,12
"5",2003,"USA",16,8
"5",2004,"USA",16,11
"5",2005,"USA",16,12
"5",2006,"USA",16,7
"5",2007,"USA",16,9
"5",2008,"USA",16,7
"5",2009,"USA",16,8
"5",2010,"USA",16,14
"5",2011,"USA",16,9
"5",2012,"USA",16,11
"5",2013,"USA",16,14
"5",2014,"USA",16,2
"5",2003,"ZAF",16,1
"2",1998,"AUS",16,1
"2",2002,"AUS",16,1
"2",2013,"AUS",16,1
"2",1995,"BEL",16,1
"2",1975,"CAN",16,1
"2",2002,"CAN",16,1
"2",2003,"CAN",16,2
"2",2007,"CAN",16,1
"2",2008,"CAN",16,1
"2",2010,"CAN",16,1
"2",2013,"CAN",16,1
"2",1982,"CRI",16,1
"2",1978,"GBR",16,1
"2",1995,"GBR",16,1
"2",2001,"GBR",16,1
"2",2002,"GBR",16,1
"2",2003,"GBR",16,1
"2",2008,"GBR",16,1
"2",2009,"GBR",16,2
"2",2012,"GBR",16,1
"2",2013,"GBR",16,1
"2",1968,"HND",16,1
"2",2004,"ISL",16,1
"2",2002,"LTU",16,1
"2",1999,"MYS",16,1
"2",2011,"PRT",16,1
"2",1995,"SYR",16,1
"2",1968,"USA",16,1
"2",1970,"USA",16,1
"2",1972,"USA",16,2
